,Car Name,Price,Year Model,KMS,Fuel Type,City
244,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
245,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
246,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
247,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
248,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
249,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
250,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
251,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
252,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
253,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
254,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
255,"['Honda', 'CR-V']","[('16,50,000', ',000')]",2015,"['52,440']",['Petrol'],['Hyderabad']
256,"['Porsche', 'Cayenne']","[('16,00,000', ',000')]",2008,"['02,000']",['Petrol'],['Hyderabad']
257,"['Maruti', 'Suzuki']","[('4,95,000', ',000')]",2016,"['37,919']",['Petrol'],['Hyderabad']
258,"['Mercedes-Benz', 'C-Class']","[('11,30,000', ',000')]",2009,"['53,000']",['Petrol'],['Hyderabad']
259,"['Mahindra', 'TUV300']","[('5,90,000', ',000')]",2015,[],['Diesel'],['Hyderabad']
260,"['Hyundai', 'Elite']","[('6,75,000', ',000')]",2016,"['88,110']",['Petrol'],['Hyderabad']
261,"['Maruti', 'Suzuki']","[('7,95,000', ',000')]",2018,"['36,238']",['Petrol'],['Hyderabad']
262,"['Datsun', 'GO']","[('3,25,000', ',000')]",2017,"['38,152']",['Petrol'],['Hyderabad']
263,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
264,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
265,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
266,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
267,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
268,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
269,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
270,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
271,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
272,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
273,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
274,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
275,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
276,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
277,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
278,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
279,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
280,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
281,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
282,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
283,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
284,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
285,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
286,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
287,"['Porsche', 'Cayenne']","[('16,00,000', ',000')]",2008,"['02,000']",['Petrol'],['Hyderabad']
288,"['Hyundai', 'Elite']","[('6,75,000', ',000')]",2016,"['88,110']",['Petrol'],['Hyderabad']
289,"['Mercedes-Benz', 'GLA']","[('31,50,000', ',000')]",2018,"['28,123']",['Diesel'],['Hyderabad']
290,"['Maruti', 'Suzuki']","[('3,75,000', ',000')]",2014,"['24,500']",['Petrol'],['Hyderabad']
291,"['Volkswagen', 'Polo']","[('8,30,000', ',000')]",2017,"['40,909']",['Petrol'],['Hyderabad']
292,"['Maruti', 'Suzuki']","[('9,07,200', ',200')]",2020,"['9,771']",['Petrol'],['Hyderabad']
293,"['Maruti', 'Suzuki']","[('3,02,400', ',400')]",2012,"['92,940']",['Petrol'],['Hyderabad']
294,"['Jeep', 'Compass']","[('19,50,000', ',000')]",2017,"['21,000']",['Petrol'],['Hyderabad']
295,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
296,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
297,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
298,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
299,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
300,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
301,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
302,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
303,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
304,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
305,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
306,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
307,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
308,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
309,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
310,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
311,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
312,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
313,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
314,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
315,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
316,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
317,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
318,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
319,"['Maruti', 'Suzuki']","[('1,50,000', ',000')]",2008,"['81,000']",['Petrol'],['Hyderabad']
320,"['Nissan', 'Teana']","[('4,75,000', ',000')]",2007,"['63,900']",['Petrol'],['Hyderabad']
321,"['Mercedes-Benz', 'E-Class']","[('5,20,000', ',000')]",2008,"['95,000']",['Petrol'],['Hyderabad']
322,"['Hyundai', 'Elite']","[('6,75,000', ',000')]",2016,"['88,110']",['Petrol'],['Hyderabad']
323,"['Mercedes-Benz', 'AMG']","[('54,50,000', ',000')]",2021,"['1,500']",['Petrol'],['Hyderabad']
324,"['Maruti', 'Suzuki']","[('9,07,200', ',200')]",2020,"['9,771']",['Petrol'],['Hyderabad']
325,"['Audi', 'TT']","[('57,00,000', ',000')]",2019,"['4,000']",['Petrol'],['Hyderabad']
326,"['Mercedes-Benz', 'GLA']","[('69,00,000', ',000')]",2021,"['1,500']",['Petrol'],['Hyderabad']
327,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
328,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
329,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
330,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
331,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
332,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
333,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
334,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
335,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
336,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
337,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
338,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
339,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
340,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
341,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
342,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
343,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
344,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
345,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
346,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
347,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
348,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
349,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
350,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
351,"['Hyundai', 'Santro']","[('2,50,000', ',000')]",2007,"['76,000']",['Petrol'],['Hyderabad']
352,"['Toyota', 'Yaris']","[('9,95,000', ',000')]",2018,"['42,444']",['Petrol'],['Hyderabad']
353,"['Jeep', 'Compass']","[('19,50,000', ',000')]",2017,"['21,000']",['Petrol'],['Hyderabad']
354,"['Maruti', 'Suzuki']","[('4,40,000', ',000')]",2015,"['50,258']",['Petrol'],['Hyderabad']
355,"['Toyota', 'Innova']","[('10,20,000', ',000')]",2016,"['67,000']",['Diesel'],['Hyderabad']
356,"['Ford', 'Mustang']","[('75,00,000', ',000')]",2017,"['10,000']",['Petrol'],['Hyderabad']
357,"['Mahindra', 'TUV300']","[('5,90,000', ',000')]",2015,[],['Diesel'],['Hyderabad']
358,"['Porsche', 'Cayenne']","[('16,00,000', ',000')]",2008,"['02,000']",['Petrol'],['Hyderabad']
359,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
360,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
361,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
362,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
363,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
364,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
365,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
366,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
367,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
368,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
369,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
370,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
371,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
372,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
373,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
374,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
375,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
376,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
377,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
378,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
379,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
380,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
381,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
382,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
383,"['Maruti', 'Suzuki']","[('4,95,000', ',000')]",2016,"['37,919']",['Petrol'],['Hyderabad']
384,"['Mahindra', 'TUV300']","[('5,90,000', ',000')]",2016,"['47,500']",['Diesel'],['Hyderabad']
385,"['Maruti', 'Suzuki']","[('3,02,400', ',400')]",2012,"['92,940']",['Petrol'],['Hyderabad']
386,"['Hyundai', 'Elite']","[('6,75,000', ',000')]",2016,"['88,110']",['Petrol'],['Hyderabad']
387,"['Maruti', 'Suzuki']","[('3,75,000', ',000')]",2014,"['24,500']",['Petrol'],['Hyderabad']
388,"['Porsche', 'Cayenne']","[('16,00,000', ',000')]",2008,"['02,000']",['Petrol'],['Hyderabad']
389,"['Hyundai', 'i10']","[('4,25,000', ',000')]",2013,"['80,624']",['Petrol'],['Hyderabad']
390,"['Mercedes-Benz', 'E-Class']","[('5,20,000', ',000')]",2008,"['95,000']",['Petrol'],['Hyderabad']
391,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
392,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
393,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
394,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
395,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
396,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
397,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
398,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
399,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
400,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
401,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
402,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
403,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
404,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
405,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
406,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
407,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
408,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
409,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
410,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
411,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
412,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
413,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
414,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
415,"['Maruti', 'Suzuki']","[('3,95,000', ',000')]",2015,"['50,267']",['Petrol'],['Hyderabad']
416,"['Maruti', 'Suzuki']","[('3,02,400', ',400')]",2012,"['92,940']",['Petrol'],['Hyderabad']
417,"['Honda', 'CR-V']","[('17,50,000', ',000')]",2015,"['31,000']",['Petrol'],['Hyderabad']
418,"['Maruti', 'Suzuki']","[('4,40,000', ',000')]",2015,"['50,258']",['Petrol'],['Hyderabad']
419,"['Mercedes-Benz', 'AMG']","[('68,00,000', ',000')]",2021,"['1,500']",['Petrol'],['Hyderabad']
420,"['Mercedes-Benz', 'GLA']","[('69,00,000', ',000')]",2021,"['1,500']",['Petrol'],['Hyderabad']
421,"['Maruti', 'Suzuki']","[('5,85,000', ',000')]",2016,"['80,321']",['Diesel'],['Hyderabad']
422,"['BMW', 'X3']","[('7,99,000', ',000')]",2008,"['29,000']",['Petrol'],['Hyderabad']
423,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
424,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
425,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
426,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
427,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
428,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
429,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
430,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
431,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
432,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
433,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
434,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
435,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
436,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
437,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
438,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
439,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
440,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
441,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
442,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
443,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
444,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
445,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
446,"['Maruti', 'Suzuki']","[('3,22,000', ',000')]",2016,"['53,649']",['Petrol'],['Hyderabad']
447,"['Honda', 'Amaze']","[('4,65,000', ',000')]",2015,"['40,000']",['Petrol'],['Hyderabad']
448,"['Tata', 'Bolt']","[('3,00,000', ',000')]",2016,"['05,167']",['Diesel'],['Hyderabad']
449,"['Hyundai', 'Elantra']","[('15,69,000', ',000')]",2018,"['17,000']",['Petrol'],['Hyderabad']
450,"['Honda', 'CR-V']","[('17,50,000', ',000')]",2015,"['31,000']",['Petrol'],['Hyderabad']
451,"['Maruti', 'Suzuki']","[('3,95,000', ',000')]",2015,"['50,267']",['Petrol'],['Hyderabad']
452,"['Honda', 'CR-V']","[('16,50,000', ',000')]",2015,"['52,440']",['Petrol'],['Hyderabad']
453,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
454,"['Nissan', 'Micra']","[('4,89,000', ',000')]",2016,"['31,200']",['Petrol'],['Hyderabad']
455,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
456,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
457,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
458,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
459,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
460,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
461,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
462,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
463,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
464,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
465,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
